year,PM25_Emissions,Region,sector,subsector,activity,capacity,longitude,latitude
2024,410.443,Tarragona Province,buildings,non-residential-onsite-fuel-usage,5106770841.0,204564474.1,0.6258435927443824,41.052778243500114
2024,133.889,Guadalajara Province,buildings,non-residential-onsite-fuel-usage,1665858047.0,66730108.96,-2.505668652764934,40.74032974300007
2024,266.83519,Cáceres Province,buildings,residential-onsite-fuel-usage,3317881765.0,242342993.7,-6.13814599789866,39.75937461800007
2024,344.391,A Coruña Province,buildings,non-residential-onsite-fuel-usage,4284915742.0,171643014.4,-8.580651201226326,43.15250000000012
2024,497.78285,Girona Province,buildings,residential-onsite-fuel-usage,6180039092.0,451311631.0,2.8369904067666276,42.0729329640001
2024,373.15244,Navarra Province,buildings,residential-onsite-fuel-usage,4636742197.0,338663447.7,-1.8393284876650535,42.61185067150011
2024,3632.865,Almería Province,buildings,non-residential-onsite-fuel-usage,45200943449.0,1810636806.0,-2.188809025562483,37.29833412250005
2024,856.98277,Sevilla Province,buildings,residential-onsite-fuel-usage,10657163238.0,778530387.9,-5.650463713465193,37.51887356600005
2024,39.356,Soria Province,buildings,non-residential-onsite-fuel-usage,489655090.6,19614359.1,-2.7217771840309224,41.60160064700011
2024,457.63405,Badajoz Province,buildings,residential-onsite-fuel-usage,5689165436.0,415539639.7,-6.221068240773418,38.69645881650007
2024,299.97462,Valladolid Province,buildings,residential-onsite-fuel-usage,3730347408.0,272510493.2,-4.697193412703777,41.704347369500084
2024,402.869,Zaragoza Province,buildings,non-residential-onsite-fuel-usage,5012551561.0,200790286.0,-1.1697709965256755,41.83966064500015
2024,206.172,Toledo Province,buildings,non-residential-onsite-fuel-usage,2565204060.0,102755662.7,-4.103428607533116,39.7881469725001
2024,2240.16789,Barcelona Province,buildings,residential-onsite-fuel-usage,27858334162.0,2035115650.0,2.0312108587995072,41.7583713535001
2024,547.09643,Cádiz Province,buildings,residential-onsite-fuel-usage,6803512419.0,496998752.7,-5.900672801085365,36.526109695500054
2024,360.16161,Ciudad Real Province,buildings,residential-onsite-fuel-usage,4478762976.0,327183979.6,-3.883169471189615,38.958520889000056
2024,177.11433,Guadalajara Province,buildings,residential-onsite-fuel-usage,2202475374.0,160895913.0,-2.505668652764934,40.74032974300007
2024,199.12575,Huesca Province,buildings,residential-onsite-fuel-usage,2475684387.0,180848689.1,-0.028993948674146175,42.13632948600005
2024,136.77452,Álava Province,buildings,residential-onsite-fuel-usage,1700876851.0,124252982.2,-2.6820993654164864,42.84442329350017
2024,342.325,Cádiz Province,buildings,non-residential-onsite-fuel-usage,4259279598.0,170620160.7,-5.900672801085365,36.526109695500054
2024,50.113,Ourense Province,buildings,non-residential-onsite-fuel-usage,623451524.2,24973965.64,-7.53721936116848,42.19283866850006
2024,511.72427,Toledo Province,buildings,residential-onsite-fuel-usage,6363598295.0,464875551.3,-4.103428607533116,39.7881469725001
2024,324.05486,Huelva Province,buildings,residential-onsite-fuel-usage,4029512277.0,294207916.1,-6.92319106409883,37.502590179000066
2024,834.16153,Almería Province,buildings,residential-onsite-fuel-usage,10373431621.0,757803138.7,-2.188809025562483,37.29833412250005
2024,212.34496,Salamanca Province,buildings,residential-onsite-fuel-usage,2638115377.0,192521422.4,-6.021433992788122,40.766546249500095
2024,17.57809,Melilla Autonomous City,buildings,residential-onsite-fuel-usage,199193529.4,14540779.94,-2.9504084049293517,35.30152893100009
2024,539.17093,Las Palmas Province,buildings,residential-onsite-fuel-usage,6705009669.0,489816441.9,-15.605971858999936,27.958055496500094
2024,100.036,Albacete Province,buildings,non-residential-onsite-fuel-usage,1244637214.0,49857055.36,-1.9549596399683145,38.72314643850012
2024,78.237,Palencia Province,buildings,non-residential-onsite-fuel-usage,973435642.8,38993398.6,-4.621076910685504,42.40712547300009
2024,18.473,Ceuta Autonomous City,buildings,non-residential-onsite-fuel-usage,168915298.6,6766412.028,-5.35890504518811,35.89638900850014
2024,573.73612,Granada Province,buildings,residential-onsite-fuel-usage,7134766917.0,521211201.7,-3.238942254923356,37.38922691350009
2024,424.49248,Córdoba Province,buildings,residential-onsite-fuel-usage,5278751284.0,385624972.7,-4.846699292215064,37.95584106400014
2024,196.621,Santa Cruz de Tenerife Province,buildings,non-residential-onsite-fuel-usage,2446374028.0,97995628.51,-16.621805191499902,28.293333053500156
2024,271.043,Granada Province,buildings,non-residential-onsite-fuel-usage,3372347490.0,135087810.8,-3.238942254923356,37.38922691350009
2024,300.70845,Vizcaya Province,buildings,residential-onsite-fuel-usage,3739551219.0,273182850.6,-2.852004148292613,43.238744736000086
2024,1124.733,Valencia Province,buildings,non-residential-onsite-fuel-usage,13994137809.0,560570181.8,-0.7972164061750873,39.33421308850009
2024,189.407,Pontevedra Province,buildings,non-residential-onsite-fuel-usage,2350736384.0,94169026.38,-8.534215909656234,42.36472299950012
2024,71.709,Lugo Province,buildings,non-residential-onsite-fuel-usage,892207594.4,35739606.19,-7.456360995692844,43.039630890000126
2024,171.78901,La Rioja Province,buildings,residential-onsite-fuel-usage,2136302755.0,156061850.2,-2.482983307397377,42.284181595500115
2024,206.4827,Burgos Province,buildings,residential-onsite-fuel-usage,2567698395.0,187576298.4,-3.677223011986082,42.32509040800004
2024,43.962,Cuenca Province,buildings,non-residential-onsite-fuel-usage,546967960.3,21910169.22,-2.1531717786788542,39.94250488300011
2024,398.05057,Santa Cruz de Tenerife Province,buildings,residential-onsite-fuel-usage,4950071171.0,361614132.2,-16.621805191499902,28.293333053500156
2024,31.19959,Ceuta Autonomous City,buildings,residential-onsite-fuel-usage,301860028.6,22051407.93,-5.35890504518811,35.89638900850014
2024,113.247,La Rioja Province,buildings,non-residential-onsite-fuel-usage,1409028157.0,56442145.78,-2.482983307397377,42.284181595500115
2024,1345.24264,Alicante Province,buildings,residential-onsite-fuel-usage,16729164331.0,1222104091.0,-0.7490538943273265,38.36546350150013
2024,29.909,Ávila Province,buildings,non-residential-onsite-fuel-usage,372135493.5,14906817.74,-4.834634274315016,40.62453271400011
2024,382.263,Vizcaya Province,buildings,non-residential-onsite-fuel-usage,4756169579.0,190520263.8,-2.852004148292613,43.238744736000086
2024,34.671,Segovia Province,buildings,non-residential-onsite-fuel-usage,431367106.0,17279487.91,-4.182494348737591,41.10898399350009
2024,553.51567,A Coruña Province,buildings,residential-onsite-fuel-usage,6883322026.0,502842570.8,-8.580651201226326,43.15250000000012
2024,225.18329,Lugo Province,buildings,residential-onsite-fuel-usage,2800205050.0,204561445.6,-7.456360995692844,43.039630890000126
2024,173.679,Badajoz Province,buildings,non-residential-onsite-fuel-usage,2160860180.0,86559201.44,-6.221068240773418,38.69645881650007
2024,6.545,Melilla Autonomous City,buildings,non-residential-onsite-fuel-usage,73399949.89,3055513.668,-2.9504084049293517,35.30152893100009
2024,852.27009,Málaga Province,buildings,residential-onsite-fuel-usage,10598635459.0,774254796.1,-4.545060535891765,36.7924575805001
2024,80.26878,Soria Province,buildings,residential-onsite-fuel-usage,998125693.0,72915386.65,-2.7217771840309224,41.60160064700011
2024,193.59,Valladolid Province,buildings,non-residential-onsite-fuel-usage,2408676492.0,96485559.89,-4.697193412703777,41.704347369500084
2024,2166.83862,Madrid Province,buildings,residential-onsite-fuel-usage,26946436331.0,1968499413.0,-3.76884780075516,40.522186280000106
2024,1285.88424,Valencia Province,buildings,residential-onsite-fuel-usage,15990974285.0,1168177608.0,-0.7972164061750873,39.33421308850009
2024,276.31689,León Province,buildings,residential-onsite-fuel-usage,3436154399.0,251019014.7,-5.971272670301904,42.63412094150013
2024,1874.962,Barcelona Province,buildings,non-residential-onsite-fuel-usage,23328651232.0,934487455.7,2.0312108587995072,41.7583713535001
2024,984.65788,Murcia Province,buildings,residential-onsite-fuel-usage,12244935758.0,894520838.9,-1.671337066439492,38.062816619500126
2024,122.77905,Palencia Province,buildings,residential-onsite-fuel-usage,1526816998.0,111537507.9,-4.621076910685504,42.40712547300009
2024,176.765,Álava Province,buildings,non-residential-onsite-fuel-usage,2199341044.0,88100105.06,-2.6820993654164864,42.84442329350017
2024,79.887,Salamanca Province,buildings,non-residential-onsite-fuel-usage,993867186.3,39812019.47,-6.021433992788122,40.766546249500095
2024,43.677,Zamora Province,buildings,non-residential-onsite-fuel-usage,543409397.6,21767778.02,-5.942875961149477,41.68618202250005
2024,402.8739,Asturias Province,buildings,residential-onsite-fuel-usage,5009956323.0,365988879.4,-5.85352989556379,43.273590087500025
2024,770.618,Murcia Province,buildings,non-residential-onsite-fuel-usage,9588129396.0,384076497.8,-1.671337066439492,38.062816619500126
2024,323.056,Asturias Province,buildings,non-residential-onsite-fuel-usage,4019511053.0,161011564.9,-5.85352989556379,43.273590087500025
2024,1335.918,Madrid Province,buildings,non-residential-onsite-fuel-usage,16621732350.0,665825049.7,-3.76884780075516,40.522186280000106
2024,188.995,Burgos Province,buildings,non-residential-onsite-fuel-usage,2351409488.0,94191585.9,-3.677223011986082,42.32509040800004
2024,540.65876,Zaragoza Province,buildings,residential-onsite-fuel-usage,6723370401.0,491157735.6,-1.1697709965256755,41.83966064500015
2024,189.83298,Ourense Province,buildings,residential-onsite-fuel-usage,2352731595.0,171744556.1,-7.53721936116848,42.19283866850006
2024,565.213,Sevilla Province,buildings,non-residential-onsite-fuel-usage,7032464340.0,281702943.0,-5.650463713465193,37.51887356600005
2024,201.234,Las Palmas Province,buildings,non-residential-onsite-fuel-usage,2503778887.0,100295123.9,-15.605971858999936,27.958055496500094
2024,89.881,Huesca Province,buildings,non-residential-onsite-fuel-usage,1118105215.0,44787811.54,-0.028993948674146175,42.13632948600005
2024,637.81756,Tarragona Province,buildings,residential-onsite-fuel-usage,7931725199.0,579430845.0,0.6258435927443824,41.052778243500114
2024,215.546,Girona Province,buildings,non-residential-onsite-fuel-usage,2680926946.0,107389739.8,2.8369904067666276,42.0729329640001
2024,153.321,Cantabria Province,buildings,non-residential-onsite-fuel-usage,1907633652.0,76415035.61,-4.263470109485208,43.13639831550009
2024,187.728,Huelva Province,buildings,non-residential-onsite-fuel-usage,2335755185.0,93566331.32,-6.92319106409883,37.502590179000066
2024,194.86029,Guipúzcoa Province,buildings,residential-onsite-fuel-usage,2391907926.0,173946722.1,-2.2041852145083523,43.14480590900007
2024,142.22248,Ávila Province,buildings,residential-onsite-fuel-usage,1768604685.0,129200656.5,-4.834634274315016,40.62453271400011
2024,335.882,Málaga Province,buildings,non-residential-onsite-fuel-usage,4179086259.0,167403748.2,-4.545060535891765,36.7924575805001
2024,385.23,Castellón Province,buildings,non-residential-onsite-fuel-usage,4793111170.0,192000052.2,-0.06104967888676971,40.252437592500165
2024,167.608,Lleida Province,buildings,non-residential-onsite-fuel-usage,2085358615.0,83534288.87,1.1801861433147387,42.06923350000008
2024,112.843,León Province,buildings,non-residential-onsite-fuel-usage,1403981166.0,56239976.08,-5.971272670301904,42.63412094150013
2024,441.35788,Castellón Province,buildings,residential-onsite-fuel-usage,5488563920.0,400952269.0,-0.06104967888676971,40.252437592500165
2024,215.381,Guipúzcoa Province,buildings,non-residential-onsite-fuel-usage,2644335881.0,105669825.8,-2.2041852145083523,43.14480590900007
2024,133.96,Jaén Province,buildings,non-residential-onsite-fuel-usage,1666740572.0,66765461.09,-3.4928591505760718,37.955600739500085
2024,46.763,Teruel Province,buildings,non-residential-onsite-fuel-usage,581810271.3,23305864.88,-0.9226891465859627,40.60135078450011
2024,148.9793,Zamora Province,buildings,residential-onsite-fuel-usage,1851650176.0,135231186.5,-5.942875961149477,41.68618202250005
2024,79.369,Cáceres Province,buildings,non-residential-onsite-fuel-usage,987331996.8,39550219.24,-6.13814599789866,39.75937461800007
2024,364.21824,Jaén Province,buildings,residential-onsite-fuel-usage,4529259148.0,330872841.3,-3.4928591505760718,37.955600739500085
2024,292.02161,Lleida Province,buildings,residential-onsite-fuel-usage,3631238360.0,265269270.8,1.1801861433147387,42.06923350000008
2024,526.36,Alicante Province,buildings,non-residential-onsite-fuel-usage,6549065961.0,262339213.0,-0.7490538943273265,38.36546350150013
2024,256.027,Baleares Province,buildings,non-residential-onsite-fuel-usage,3185540807.0,127604802.0,2.8798615590000907,39.61305452000008
2024,144.105,Ciudad Real Province,buildings,non-residential-onsite-fuel-usage,1792971024.0,71821937.62,-3.883169471189615,38.958520889000056
2024,853.11192,Baleares Province,buildings,residential-onsite-fuel-usage,10609101309.0,775019352.0,2.8798615590000907,39.61305452000008
2024,244.26902,Albacete Province,buildings,residential-onsite-fuel-usage,3037576678.0,221901991.5,-1.9549596399683145,38.72314643850012
2024,127.10407,Segovia Province,buildings,residential-onsite-fuel-usage,1580593304.0,115465991.4,-4.182494348737591,41.10898399350009
2024,317.52,Navarra Province,buildings,non-residential-onsite-fuel-usage,3948077172.0,158145880.4,-1.8393284876650535,42.61185067150011
2024,211.714,Córdoba Province,buildings,non-residential-onsite-fuel-usage,2634179012.0,105518626.9,-4.846699292215064,37.95584106400014
2024,129.67938,Teruel Province,buildings,residential-onsite-fuel-usage,1612559702.0,117801210.4,-0.9226891465859627,40.60135078450011
2024,537.21019,Pontevedra Province,buildings,residential-onsite-fuel-usage,6575207177.0,479252565.2,-8.534215909656234,42.36472299950012
2024,228.8014,Cantabria Province,buildings,residential-onsite-fuel-usage,2845296708.0,207855494.9,-4.263470109485208,43.13639831550009
2024,190.47364,Cuenca Province,buildings,residential-onsite-fuel-usage,2368574228.0,173029817.4,-2.1531717786788542,39.94250488300011
2025,412.00521,Tarragona Province,buildings,non-residential-onsite-fuel-usage,5126213800.0,205343311.1,0.6258435927443824,41.052778243500114
2025,134.86606,Guadalajara Province,buildings,non-residential-onsite-fuel-usage,1678005551.0,67216708.08,-2.505668652764934,40.74032974300007
2025,268.09893,Cáceres Province,buildings,residential-onsite-fuel-usage,3333595829.0,243490733.3,-6.13814599789866,39.75937461800007
2025,346.11389,A Coruña Province,buildings,non-residential-onsite-fuel-usage,4306359647.0,172502002.7,-8.580651201226326,43.15250000000012
2025,500.04813,Girona Province,buildings,residential-onsite-fuel-usage,6208161381.0,453365250.9,2.8369904067666276,42.0729329640001
2025,375.17159,Navarra Province,buildings,residential-onsite-fuel-usage,4661808894.0,340494252.3,-1.8393284876650535,42.61185067150011
2025,3655.26132,Almería Province,buildings,non-residential-onsite-fuel-usage,45479600300.0,1821799109.0,-2.188809025562483,37.29833412250005
2025,859.53327,Sevilla Province,buildings,residential-onsite-fuel-usage,10688880270.0,780847389.0,-5.650463713465193,37.51887356600005
2025,40.13741,Soria Province,buildings,non-residential-onsite-fuel-usage,499389129.3,20004280.36,-2.7217771840309224,41.60160064700011
2025,463.44344,Badajoz Province,buildings,residential-onsite-fuel-usage,5761401826.0,420816383.8,-6.221068240773418,38.69645881650007
2025,301.36488,Valladolid Province,buildings,residential-onsite-fuel-usage,3747635504.0,273773428.7,-4.697193412703777,41.704347369500084
2025,405.38194,Zaragoza Province,buildings,non-residential-onsite-fuel-usage,5043824467.0,202042999.7,-1.1697709965256755,41.83966064500015
2025,207.44317,Toledo Province,buildings,non-residential-onsite-fuel-usage,2581028218.0,103389538.5,-4.103428607533116,39.7881469725001
2025,2245.93571,Barcelona Province,buildings,residential-onsite-fuel-usage,27930061530.0,2040355498.0,2.0312108587995072,41.7583713535001
2025,548.57817,Cádiz Province,buildings,residential-onsite-fuel-usage,6821938430.0,498344768.7,-5.900672801085365,36.526109695500054
2025,361.88113,Ciudad Real Province,buildings,residential-onsite-fuel-usage,4500146170.0,328746070.2,-3.883169471189615,38.958520889000056
2025,178.6148,Guadalajara Province,buildings,residential-onsite-fuel-usage,2221134777.0,162259025.5,-2.505668652764934,40.74032974300007
2025,200.86581,Huesca Province,buildings,residential-onsite-fuel-usage,2497318576.0,182429039.9,-0.028993948674146175,42.13632948600005
2025,137.45142,Álava Province,buildings,residential-onsite-fuel-usage,1709294614.0,124867918.6,-2.6820993654164864,42.84442329350017
2025,343.39878,Cádiz Province,buildings,non-residential-onsite-fuel-usage,4272631307.0,171155043.8,-5.900672801085365,36.526109695500054
2025,50.38206,Ourense Province,buildings,non-residential-onsite-fuel-usage,626805011.4,25108298.24,-7.53721936116848,42.19283866850006
2025,514.08171,Toledo Province,buildings,residential-onsite-fuel-usage,6392914803.0,467017190.1,-4.103428607533116,39.7881469725001
2025,326.01302,Huelva Province,buildings,residential-onsite-fuel-usage,4053861479.0,295985816.0,-6.92319106409883,37.502590179000066
2025,838.75364,Almería Province,buildings,residential-onsite-fuel-usage,10430537781.0,761974874.9,-2.188809025562483,37.29833412250005
2025,213.29269,Salamanca Province,buildings,residential-onsite-fuel-usage,2649896469.0,193381685.6,-6.021433992788122,40.766546249500095
2025,17.60351,Melilla Autonomous City,buildings,residential-onsite-fuel-usage,199451562.5,14559613.69,-2.9504084049293517,35.30152893100009
2025,549.61863,Las Palmas Province,buildings,residential-onsite-fuel-usage,6834935599.0,499307830.3,-15.605971858999936,27.958055496500094
2025,100.96353,Albacete Province,buildings,non-residential-onsite-fuel-usage,1256182849.0,50319544.82,-1.9549596399683145,38.72314643850012
2025,78.81198,Palencia Province,buildings,non-residential-onsite-fuel-usage,980581263.7,39279634.64,-4.621076910685504,42.40712547300009
2025,18.5997,Ceuta Autonomous City,buildings,non-residential-onsite-fuel-usage,169766714.8,6800517.471,-5.35890504518811,35.89638900850014
2025,576.5252,Granada Province,buildings,residential-onsite-fuel-usage,7169450757.0,523744935.5,-3.238942254923356,37.38922691350009
2025,426.88164,Córdoba Province,buildings,residential-onsite-fuel-usage,5308461411.0,387795364.9,-4.846699292215064,37.95584106400014
2025,196.91213,Santa Cruz de Tenerife Province,buildings,non-residential-onsite-fuel-usage,2449993166.0,98140601.95,-16.621805191499902,28.293333053500156
2025,272.30327,Granada Province,buildings,non-residential-onsite-fuel-usage,3388024233.0,135715781.6,-3.238942254923356,37.38922691350009
2025,301.46846,Vizcaya Province,buildings,residential-onsite-fuel-usage,3749002456.0,273873286.4,-2.852004148292613,43.238744736000086
2025,1128.72176,Valencia Province,buildings,non-residential-onsite-fuel-usage,14043773147.0,562558448.3,-0.7972164061750873,39.33421308850009
2025,189.90231,Pontevedra Province,buildings,non-residential-onsite-fuel-usage,2356850623.0,94414076.39,-8.534215909656234,42.36472299950012
2025,72.17975,Lugo Province,buildings,non-residential-onsite-fuel-usage,898055407.8,35973854.71,-7.456360995692844,43.039630890000126
2025,172.81857,La Rioja Province,buildings,residential-onsite-fuel-usage,2149106028.0,156997159.0,-2.482983307397377,42.284181595500115
2025,207.921,Burgos Province,buildings,residential-onsite-fuel-usage,2585584741.0,188882936.8,-3.677223011986082,42.32509040800004
2025,44.35785,Cuenca Province,buildings,non-residential-onsite-fuel-usage,551876437.7,22106790.55,-2.1531717786788542,39.94250488300011
2025,398.80481,Santa Cruz de Tenerife Province,buildings,residential-onsite-fuel-usage,4959450922.0,362299343.8,-16.621805191499902,28.293333053500156
2025,31.31959,Ceuta Autonomous City,buildings,residential-onsite-fuel-usage,302341217.7,22086558.09,-5.35890504518811,35.89638900850014
2025,113.97783,La Rioja Province,buildings,non-residential-onsite-fuel-usage,1418124657.0,56806529.11,-2.482983307397377,42.284181595500115
2025,1352.72257,Alicante Province,buildings,residential-onsite-fuel-usage,16822182754.0,1228899306.0,-0.7490538943273265,38.36546350150013
2025,30.09617,Ávila Province,buildings,non-residential-onsite-fuel-usage,374454262.1,14999701.76,-4.834634274315016,40.62453271400011
2025,382.99988,Vizcaya Province,buildings,non-residential-onsite-fuel-usage,4765346665.0,190887874.6,-2.852004148292613,43.238744736000086
2025,34.94221,Segovia Province,buildings,non-residential-onsite-fuel-usage,434738143.3,17414523.22,-4.182494348737591,41.10898399350009
2025,557.74617,A Coruña Province,buildings,residential-onsite-fuel-usage,6935931220.0,506685793.2,-8.580651201226326,43.15250000000012
2025,226.73513,Lugo Province,buildings,residential-onsite-fuel-usage,2819502537.0,205971172.1,-7.456360995692844,43.039630890000126
2025,177.14387,Badajoz Province,buildings,non-residential-onsite-fuel-usage,2203965653.0,88285899.8,-6.221068240773418,38.69645881650007
2025,6.56479,Melilla Autonomous City,buildings,non-residential-onsite-fuel-usage,73620900.97,3064739.467,-2.9504084049293517,35.30152893100009
2025,856.03903,Málaga Province,buildings,residential-onsite-fuel-usage,10645504887.0,777678718.4,-4.545060535891765,36.7924575805001
2025,80.96856,Soria Province,buildings,residential-onsite-fuel-usage,1006828083.0,73551116.63,-2.7217771840309224,41.60160064700011
2025,194.32644,Valladolid Province,buildings,non-residential-onsite-fuel-usage,2417836993.0,96852506.68,-4.697193412703777,41.704347369500084
2025,2174.02308,Madrid Province,buildings,residential-onsite-fuel-usage,27035780219.0,1975026178.0,-3.76884780075516,40.522186280000106
2025,1290.45711,Valencia Province,buildings,residential-onsite-fuel-usage,16047840921.0,1172331840.0,-0.7972164061750873,39.33421308850009
2025,277.76417,León Province,buildings,residential-onsite-fuel-usage,3454152143.0,252333791.8,-5.971272670301904,42.63412094150013
2025,1879.17421,Barcelona Province,buildings,non-residential-onsite-fuel-usage,23381054603.0,936586602.2,2.0312108587995072,41.7583713535001
2025,991.21087,Murcia Province,buildings,residential-onsite-fuel-usage,12326426488.0,900473924.2,-1.671337066439492,38.062816619500126
2025,123.67549,Palencia Province,buildings,residential-onsite-fuel-usage,1537964711.0,112351874.7,-4.621076910685504,42.40712547300009
2025,177.64035,Álava Province,buildings,non-residential-onsite-fuel-usage,2210217858.0,88535802.72,-2.6820993654164864,42.84442329350017
2025,80.3516,Salamanca Province,buildings,non-residential-onsite-fuel-usage,999634634.4,40043049.6,-6.021433992788122,40.766546249500095
2025,43.98406,Zamora Province,buildings,non-residential-onsite-fuel-usage,547221380.6,21920477.07,-5.942875961149477,41.68618202250005
2025,404.24096,Asturias Province,buildings,residential-onsite-fuel-usage,5026956122.0,367230753.4,-5.85352989556379,43.273590087500025
2025,775.24445,Murcia Province,buildings,non-residential-onsite-fuel-usage,9645703165.0,386382758.6,-1.671337066439492,38.062816619500126
2025,323.58763,Asturias Province,buildings,non-residential-onsite-fuel-usage,4026129061.0,161276665.5,-5.85352989556379,43.273590087500025
2025,1340.27471,Madrid Province,buildings,non-residential-onsite-fuel-usage,16675928293.0,667996002.2,-3.76884780075516,40.522186280000106
2025,190.16127,Burgos Province,buildings,non-residential-onsite-fuel-usage,2365934808.0,94773433.97,-3.677223011986082,42.32509040800004
2025,543.33308,Zaragoza Province,buildings,residential-onsite-fuel-usage,6756627248.0,493587225.8,-1.1697709965256755,41.83966064500015
2025,190.82851,Ourense Province,buildings,residential-onsite-fuel-usage,2365062800.0,172644548.0,-7.53721936116848,42.19283866850006
2025,568.53058,Sevilla Province,buildings,non-residential-onsite-fuel-usage,7073739437.0,283356320.3,-5.650463713465193,37.51887356600005
2025,204.8902,Las Palmas Province,buildings,non-residential-onsite-fuel-usage,2549275179.0,102117591.6,-15.605971858999936,27.958055496500094
2025,90.51874,Huesca Province,buildings,non-residential-onsite-fuel-usage,1126055561.0,45106279.14,-0.028993948674146175,42.13632948600005
2025,640.57672,Tarragona Province,buildings,residential-onsite-fuel-usage,7966037506.0,581937437.9,0.6258435927443824,41.052778243500114
2025,216.84279,Girona Province,buildings,non-residential-onsite-fuel-usage,2697032060.0,108034859.3,2.8369904067666276,42.0729329640001
2025,153.71164,Cantabria Province,buildings,non-residential-onsite-fuel-usage,1912492841.0,76609682.76,-4.263470109485208,43.13639831550009
2025,189.53458,Huelva Province,buildings,non-residential-onsite-fuel-usage,2358222885.0,94466340.65,-6.92319106409883,37.502590179000066
2025,195.39774,Guipúzcoa Province,buildings,residential-onsite-fuel-usage,2398548875.0,174430414.7,-2.2041852145083523,43.14480590900007
2025,143.03412,Ávila Province,buildings,residential-onsite-fuel-usage,1778697973.0,129937995.3,-4.834634274315016,40.62453271400011
2025,336.85796,Málaga Province,buildings,non-residential-onsite-fuel-usage,4191235681.0,167890425.6,-4.545060535891765,36.7924575805001
2025,387.1072,Castellón Province,buildings,non-residential-onsite-fuel-usage,4816466823.0,192935621.6,-0.06104967888676971,40.252437592500165
2025,168.97856,Lleida Province,buildings,non-residential-onsite-fuel-usage,2102424420.0,84217902.01,1.1801861433147387,42.06923350000008
2025,113.51748,León Province,buildings,non-residential-onsite-fuel-usage,1412381435.0,56576469.82,-5.971272670301904,42.63412094150013
2025,443.17145,Castellón Province,buildings,residential-onsite-fuel-usage,5511116885.0,402599817.3,-0.06104967888676971,40.252437592500165
2025,216.00166,Guipúzcoa Province,buildings,non-residential-onsite-fuel-usage,2652046344.0,105978605.5,-2.2041852145083523,43.14480590900007
2025,134.79884,Jaén Province,buildings,non-residential-onsite-fuel-usage,1677177580.0,67183541.64,-3.4928591505760718,37.955600739500085
2025,47.31585,Teruel Province,buildings,non-residential-onsite-fuel-usage,588687981.7,23581369.13,-0.9226891465859627,40.60135078450011
2025,149.9815,Zamora Province,buildings,residential-onsite-fuel-usage,1864107425.0,136141027.6,-5.942875961149477,41.68618202250005
2025,79.82518,Cáceres Province,buildings,non-residential-onsite-fuel-usage,993007079.9,39777548.77,-6.13814599789866,39.75937461800007
2025,366.77951,Jaén Province,buildings,residential-onsite-fuel-usage,4561109915.0,333199612.7,-3.4928591505760718,37.955600739500085
2025,294.29525,Lleida Province,buildings,residential-onsite-fuel-usage,3659511431.0,267334677.6,1.1801861433147387,42.06923350000008
2025,528.86535,Alicante Province,buildings,non-residential-onsite-fuel-usage,6580237788.0,263587878.1,-0.7490538943273265,38.36546350150013
2025,257.06248,Baleares Province,buildings,non-residential-onsite-fuel-usage,3198397325.0,128119801.9,2.8798615590000907,39.61305452000008
2025,145.15549,Ciudad Real Province,buildings,non-residential-onsite-fuel-usage,1806037129.0,72345333.06,-3.883169471189615,38.958520889000056
2025,857.46809,Baleares Province,buildings,residential-onsite-fuel-usage,10663273340.0,778976743.3,2.8798615590000907,39.61305452000008
2025,245.75569,Albacete Province,buildings,residential-onsite-fuel-usage,3056064076.0,223252538.5,-1.9549596399683145,38.72314643850012
2025,128.00196,Segovia Province,buildings,residential-onsite-fuel-usage,1591758778.0,116281654.6,-4.182494348737591,41.10898399350009
2025,319.46517,Navarra Province,buildings,non-residential-onsite-fuel-usage,3972168100.0,159110883.1,-1.8393284876650535,42.61185067150011
2025,213.16154,Córdoba Province,buildings,non-residential-onsite-fuel-usage,2652185565.0,106239924.3,-4.846699292215064,37.95584106400014
2025,130.82354,Teruel Province,buildings,residential-onsite-fuel-usage,1626788034.0,118840623.3,-0.9226891465859627,40.60135078450011
2025,539.74145,Pontevedra Province,buildings,residential-onsite-fuel-usage,6606006753.0,481497636.2,-8.534215909656234,42.36472299950012
2025,229.74799,Cantabria Province,buildings,residential-onsite-fuel-usage,2857068203.0,208715430.8,-4.263470109485208,43.13639831550009
2025,191.90405,Cuenca Province,buildings,residential-onsite-fuel-usage,2386362141.0,174329265.5,-2.1531717786788542,39.94250488300011
2026,475.75003,Almería Province,buildings,non-residential-onsite-fuel-usage,5919391034.0,152746962.7,-2.188809025562483,37.29833412250005
2026,295.48387,Barcelona Province,buildings,residential-onsite-fuel-usage,3674586011.0,170466882.0,2.0312108587995072,41.7583713535001
2026,277.56561,Madrid Province,buildings,residential-onsite-fuel-usage,3451758682.0,165130005.4,-3.76884780075516,40.522186280000106
2026,247.50568,Barcelona Province,buildings,non-residential-onsite-fuel-usage,3079514389.0,78224095.58,2.0312108587995072,41.7583713535001
2026,179.29,Alicante Province,buildings,residential-onsite-fuel-usage,2229613937.0,102975062.9,-0.7490538943273265,38.36546350150013
2026,171.91368,Madrid Province,buildings,non-residential-onsite-fuel-usage,2138979766.0,55847537.56,-3.76884780075516,40.522186280000106
2026,171.35344,Valencia Province,buildings,residential-onsite-fuel-usage,2130914277.0,98041420.77,-0.7972164061750873,39.33421308850009
